id,target,outcome,ice_low,delta_z,ice_mid,ice_high
4::DE::3643,fivec_pro_vax_idx,vax_willingness_T12,3.4504566807524713,1.6500416510789493,3.6784344576882555,3.9064122346240397
4::DE::3643,institutional_trust_avg,vax_willingness_T12,3.4875065244465153,1.4944518075201283,3.7354289019222016,3.93376680390275
4::DE::3643,social_norms_vax_avg,vax_willingness_T12,3.558151732012985,1.4617854521564433,3.6270928536443465,3.6763365119524627
4::DE::3666,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.1998711786890093,2.8672479474478036,3.1998711786890093,2.3408359394354417
4::DE::3666,covid_perceived_danger_T12,vax_willingness_T12,2.802988035860945,1.6171885383089024,3.1998711786890093,3.596754321517073
4::DE::3666,fivec_pro_vax_idx,vax_willingness_T12,2.914898957519279,1.6500416510789493,3.142876734455063,3.3708545113908475
4::DE::3666,institutional_trust_avg,vax_willingness_T12,3.0511177522035977,1.4944518075201283,3.299040129679284,3.4973780316598324
4::DE::3666,social_norms_vax_avg,vax_willingness_T12,3.1850980811965743,1.4617854521564433,3.2540392028279364,3.3032828611360525
4::DE::3785,covax_legitimacy_scepticism_idx,vax_willingness_T12,2.7558285824402664,2.8672479474478036,2.7558285824402664,1.8967933431866992
4::DE::3785,covid_perceived_danger_T12,vax_willingness_T12,2.3589454396122025,1.6171885383089024,2.7558285824402664,3.1527117252683308
4::DE::3785,fivec_pro_vax_idx,vax_willingness_T12,2.6418396939723747,1.6500416510789493,2.8698174709081585,3.097795247843943
4::DE::3785,institutional_trust_avg,vax_willingness_T12,2.8549975334305406,1.4944518075201283,3.102919910906227,3.3012578128867753
4::DE::3785,social_norms_vax_avg,vax_willingness_T12,2.7558285824402664,1.4617854521564433,2.8247697040716284,2.8740133623797446
4::DE::3858,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.637768653309081,2.8672479474478036,4.637768653309081,3.7787334140555133
4::DE::3858,covid_perceived_danger_T12,vax_willingness_T12,3.8440023676529522,1.6171885383089024,4.240885510481017,4.637768653309081
4::DE::3858,fivec_pro_vax_idx,vax_willingness_T12,4.124818655203566,1.6500416510789493,4.352796432139351,4.580774209075135
4::DE::3858,institutional_trust_avg,vax_willingness_T12,3.94358599637716,1.4944518075201283,4.191508373852846,4.389846275833395
4::DE::3858,social_norms_vax_avg,vax_willingness_T12,4.5392813366928495,1.4617854521564433,4.608222458324211,4.657466116632327
4::DE::3886,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.1992801816901606,2.8672479474478036,3.1992801816901606,2.3402449424365934
4::DE::3886,covid_perceived_danger_T12,vax_willingness_T12,2.8023970388620967,1.6171885383089024,3.1992801816901606,3.5961633245182254
4::DE::3886,fivec_pro_vax_idx,vax_willingness_T12,3.1992801816901606,1.6500416510789493,3.427257958625945,3.655235735561729
4::DE::3886,institutional_trust_avg,vax_willingness_T12,2.9513578042144744,1.4944518075201283,3.1992801816901606,3.3976180836707095
4::DE::3886,social_norms_vax_avg,vax_willingness_T12,3.1992801816901606,1.4617854521564433,3.268221303321523,3.3174649616296383
4::DE::403,covax_legitimacy_scepticism_idx,vax_willingness_T12,2.3959773221903258,2.8672479474478036,2.3959773221903258,1.5369420829367584
4::DE::403,covid_perceived_danger_T12,vax_willingness_T12,2.3959773221903258,1.6171885383089024,2.79286046501839,3.189743607846454
4::DE::403,fivec_pro_vax_idx,vax_willingness_T12,2.509966210658218,1.6500416510789493,2.7379439875940017,2.965921764529786
4::DE::403,institutional_trust_avg,vax_willingness_T12,2.6438996996660116,1.4944518075201283,2.891822077141698,3.0901599791222467
4::DE::403,social_norms_vax_avg,vax_willingness_T12,2.336884932220587,1.4617854521564433,2.405826053851949,2.4550697121600646
4::DE::559,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.759190276466636,2.8672479474478036,4.759190276466636,3.900155037213069
4::DE::559,covid_perceived_danger_T12,vax_willingness_T12,3.568540847982443,1.6171885383089024,3.965423990810508,4.362307133638572
4::DE::559,fivec_pro_vax_idx,vax_willingness_T12,4.588206943764798,1.6500416510789493,4.816184720700583,5.044162497636367
4::DE::559,institutional_trust_avg,vax_willingness_T12,4.213761046020127,1.4944518075201283,4.4616834234958125,4.660021325476362
4::DE::559,social_norms_vax_avg,vax_willingness_T12,4.641005496527158,1.4617854521564433,4.7099466181585194,4.759190276466636
